#Procedure: <daedalus.procedures.STFMRProcedure.PHSTFMRProcedure>
#Parameters:
#	AM Depth: 100
#	AM Frequency: 1713 Hz
#	Magnet Calibration Filename: ./calibrations/daedalus
#	DC Bias Current: 0 A
#	Delay: 0.15 s
#	Magnetic Field Azimuthal Angle: 150 deg
#	Magnetic Field Polar Angle: 0 deg
#	End Magnetic Field: 0.2 T
#	Start Magnetic Field: 0 T
#	Magnetic Field Step: 0.0005 T
#	Swap Field: True
#	Longitudinal Gain: 40 dB
#	Transverse Gain: 40 dB
#	Longitudinal Lockin Phase: 0 deg
#	Transverse Lockin Phase: 0 deg
#	Longitudinal Lockin Sense Mode: A-B
#	Transverse Lockin Sense Mode: A-B
#	Time Queued: 10:19am 2021-04-24
#	RF Frequency: 11 GHz
#	RF Power: 15 dBmW
#	Sample Name: C5R8_40x80_2x05_Pt_R
#	Longitudinal Lockin Sensitivity: 5e-05 V
#	Transverse Lockin Sensitivity: 1e-05 V
#	Probe Station Name: daedalus
#	Longitudinal Lockin Time Constant: 0.05 s
#	Transverse Lockin Time Constant: 0.05 s
#	Use Bias Current: False
#Data:
X,Y,Xt,Yt,field_strength,elapsed_time
-2.845e-06,-3.5e-08,5.537e-06,2.01e-07,0.2,0.22600054740905762
-2.875e-06,-1.5e-08,5.758e-06,2.17e-07,0.1995,0.4590020179748535
-2.885e-06,-4e-08,5.731e-06,2.08e-07,0.199,0.6690001487731934
-2.75e-06,-3e-08,5.679e-06,2.1e-07,0.1985,0.8750002384185791
-2.765e-06,-2.5e-08,5.708e-06,2.07e-07,0.198,1.080000400543213
-2.82e-06,-3.5e-08,5.735e-06,2.05e-07,0.1975,1.2869999408721924
-2.835e-06,-3.5e-08,5.758e-06,2.38e-07,0.197,1.4920017719268799
-2.91e-06,-3.5e-08,5.752e-06,2.2e-07,0.1965,1.6989998817443848
-2.97e-06,-2e-08,5.71e-06,2.16e-07,0.196,1.919001579284668
-2.965e-06,-3e-08,5.75e-06,2.46e-07,0.1955,2.1299996376037598
-3.06e-06,-5e-09,5.703e-06,2.52e-07,0.195,2.3400001525878906
-3.07e-06,-3e-08,5.705e-06,2.35e-07,0.1945,2.5760037899017334
-3.085e-06,-3.5e-08,5.732e-06,2.37e-07,0.194,2.7890005111694336
-3.145e-06,-3e-08,5.742e-06,2.02e-07,0.1935,2.9950008392333984
-3.18e-06,-2e-08,5.72e-06,2.55e-07,0.193,3.199000120162964
-3.18e-06,-3.5e-08,5.698e-06,2.44e-07,0.1925,3.4040002822875977
-3.11e-06,-4e-08,5.722e-06,1.82e-07,0.192,3.618000030517578
-3.105e-06,-3e-08,5.7e-06,1.87e-07,0.1915,3.8480024337768555
-3.195e-06,-4e-08,5.752e-06,2.2e-07,0.191,4.101999521255493
-3.195e-06,-5e-08,5.734e-06,1.96e-07,0.1905,4.317999362945557
-3.18e-06,-3e-08,5.761e-06,2.23e-07,0.19,4.527001619338989
-3.175e-06,-1e-08,5.734e-06,2.04e-07,0.1895,4.732002258300781
-3.115e-06,-1.5e-08,5.74e-06,2.3e-07,0.189,4.938002586364746
-3.255e-06,-4e-08,5.741e-06,2.32e-07,0.1885,5.148000001907349
-3.285e-06,-4e-08,5.769e-06,2.5e-07,0.188,5.351999998092651
-3.245e-06,-5e-09,5.75e-06,2.2e-07,0.1875,5.556999921798706
-3.325e-06,-3.5e-08,5.728e-06,2.22e-07,0.187,5.76200008392334
-3.52e-06,-2.5e-08,5.765e-06,2.55e-07,0.1865,5.97200083732605
-3.49e-06,-3.5e-08,5.762e-06,2.01e-07,0.186,6.180002212524414
-3.62e-06,-6e-08,5.772e-06,2.4e-07,0.1855,6.389008045196533
-3.735e-06,-5e-08,5.725e-06,2.38e-07,0.185,6.592999696731567
-3.745e-06,-3.5e-08,5.705e-06,1.96e-07,0.1845,6.810999393463135
-3.695e-06,-4e-08,5.76e-06,2.07e-07,0.184,7.01900053024292
-3.72e-06,-3.5e-08,5.766e-06,2.34e-07,0.1835,7.244000673294067
-3.685e-06,-4.5e-08,5.749e-06,2.04e-07,0.183,7.452000856399536
-3.815e-06,-3e-08,5.764e-06,1.8e-07,0.1825,7.664002180099487
-3.81e-06,-2e-08,5.783e-06,2.3e-07,0.182,7.898000001907349
-3.785e-06,-2e-08,5.782e-06,2.14e-07,0.1815,8.13100004196167
-3.855e-06,-5e-08,5.76e-06,2.55e-07,0.181,8.357001304626465
-3.895e-06,-2.5e-08,5.798e-06,2.13e-07,0.1805,8.577001571655273
-3.93e-06,-3e-08,5.829e-06,2e-07,0.18,8.790002822875977
-3.97e-06,-4e-08,5.776e-06,2.43e-07,0.1795,8.99500060081482
-4.01e-06,-4.5e-08,5.778e-06,2.6e-07,0.179,9.195001602172852
-4.095e-06,-5e-08,5.78e-06,2.13e-07,0.1785,9.411000967025757
-4.105e-06,-3.5e-08,5.82e-06,2.32e-07,0.178,9.60900092124939
-4.155e-06,-3.5e-08,5.764e-06,2.19e-07,0.1775,9.82099986076355
-4.15e-06,-3.5e-08,5.77e-06,2.48e-07,0.177,10.01900029182434
-4.245e-06,-2e-08,5.797e-06,2.38e-07,0.1765,10.220005989074707
-4.24e-06,-3.5e-08,5.808e-06,2.11e-07,0.176,10.427000045776367
-4.26e-06,-3e-08,5.778e-06,2.05e-07,0.17550000000000002,10.647000074386597
-4.34e-06,-4.5e-08,5.754e-06,2.47e-07,0.17500000000000002,10.84800124168396
-4.355e-06,-4.5e-08,5.849e-06,2.13e-07,0.17450000000000002,11.047000169754028
-4.36e-06,-3e-08,5.819e-06,2.75e-07,0.17400000000000002,11.2739999294281
-4.415e-06,-5e-08,5.819e-06,2.23e-07,0.17350000000000002,11.471000671386719
-4.49e-06,-5e-08,5.809e-06,1.92e-07,0.17300000000000001,11.66700005531311
-4.535e-06,-4e-08,5.83e-06,2.43e-07,0.17250000000000001,11.923002481460571
-4.625e-06,-5e-08,5.837e-06,2.23e-07,0.17200000000000001,12.125999927520752
-4.65e-06,-3.5e-08,5.847e-06,2.37e-07,0.1715,12.326000452041626
-4.755e-06,-2.5e-08,5.881e-06,2.57e-07,0.171,12.55400037765503
-4.815e-06,-4.5e-08,5.855e-06,2.24e-07,0.1705,12.751000165939331
-4.9e-06,-4.5e-08,5.869e-06,2.02e-07,0.17,12.954000234603882
-4.91e-06,-4.5e-08,5.821e-06,2.19e-07,0.1695,13.149001121520996
-4.885e-06,-4e-08,5.895e-06,2.06e-07,0.169,13.348000526428223
-4.915e-06,-2.5e-08,5.875e-06,2.75e-07,0.1685,13.545000314712524
-4.96e-06,-5e-08,5.881e-06,2.13e-07,0.168,13.741999864578247
-4.93e-06,-4.5e-08,5.907e-06,2.39e-07,0.1675,13.937999963760376
-5.06e-06,-5e-08,5.892e-06,2.2e-07,0.167,14.134000301361084
-5.095e-06,-4.5e-08,5.911e-06,2.24e-07,0.1665,14.33200192451477
-5.17e-06,-5.5e-08,5.93e-06,2.33e-07,0.166,14.55700159072876
-5.22e-06,-4e-08,5.932e-06,2.3e-07,0.1655,14.753002405166626
-5.235e-06,-5.5e-08,5.93e-06,2.56e-07,0.165,14.950000286102295
-5.34e-06,-6e-08,5.926e-06,2.21e-07,0.1645,15.147000074386597
-5.35e-06,-2.5e-08,5.933e-06,2.46e-07,0.164,15.345999956130981
-5.45e-06,-4.5e-08,5.956e-06,2.32e-07,0.1635,15.543999433517456
-5.565e-06,-5e-08,6.005e-06,2.31e-07,0.163,15.758999824523926
-5.635e-06,-5e-08,5.955e-06,2.33e-07,0.1625,15.960999965667725
-5.775e-06,-4e-08,5.998e-06,2.64e-07,0.162,16.158999919891357
-5.935e-06,-2e-08,5.974e-06,2.46e-07,0.1615,16.38900065422058
-6.025e-06,-5e-08,5.996e-06,2.35e-07,0.161,16.5880024433136
-6e-06,-6e-08,5.994e-06,2.61e-07,0.1605,16.786999940872192
-6.07e-06,-4.5e-08,6.035e-06,2.48e-07,0.16,16.987005949020386
-6.11e-06,-5e-08,6.035e-06,2.29e-07,0.1595,17.18500256538391
-6.29e-06,-4e-08,6.091e-06,2.38e-07,0.159,17.38100028038025
-6.355e-06,-6e-08,6.05e-06,2.5e-07,0.1585,17.581000804901123
-6.545e-06,-4e-08,6.068e-06,2.19e-07,0.158,17.7810001373291
